Actividad económica,cod_municipio,cod_provincia,geocode,municipio,num_casos,Periodo,provincia,Sexo
Construcción,38008,38,20210101_38008_D01_S004,Breña Alta,5,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38008,38,20210101_38008_D01_S004,Breña Alta,52,2021,Santa Cruz de Tenerife,Hombres
Construcción,38008,38,20220101_38008_D01_S001,Breña Alta,0,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38008,38,20220101_38008_D01_S001,Breña Alta,39,2022,Santa Cruz de Tenerife,Hombres
Construcción,38008,38,20220101_38008_D01_S002,Breña Alta,10,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38008,38,20220101_38008_D01_S002,Breña Alta,65,2022,Santa Cruz de Tenerife,Hombres
Construcción,38008,38,20220101_38008_D01_S003,Breña Alta,5,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38008,38,20220101_38008_D01_S003,Breña Alta,70,2022,Santa Cruz de Tenerife,Hombres
Construcción,38008,38,20220101_38008_D01_S004,Breña Alta,4,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38008,38,20220101_38008_D01_S004,Breña Alta,52,2022,Santa Cruz de Tenerife,Hombres
Construcción,38008,38,20230101_38008_D01_S001,Breña Alta,2,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38008,38,20230101_38008_D01_S001,Breña Alta,42,2023,Santa Cruz de Tenerife,Hombres
Construcción,38008,38,20230101_38008_D01_S002,Breña Alta,11,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38008,38,20230101_38008_D01_S002,Breña Alta,82,2023,Santa Cruz de Tenerife,Hombres
Construcción,38008,38,20230101_38008_D01_S003,Breña Alta,5,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38008,38,20230101_38008_D01_S003,Breña Alta,64,2023,Santa Cruz de Tenerife,Hombres
Construcción,38008,38,20230101_38008_D01_S004,Breña Alta,4,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38008,38,20230101_38008_D01_S004,Breña Alta,56,2023,Santa Cruz de Tenerife,Hombres
Construcción,38009,38,20210101_38009_D01_S001,Breña Baja,4,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38009,38,20210101_38009_D01_S001,Breña Baja,50,2021,Santa Cruz de Tenerife,Hombres
Construcción,38009,38,20210101_38009_D01_S002,Breña Baja,5,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38009,38,20210101_38009_D01_S002,Breña Baja,56,2021,Santa Cruz de Tenerife,Hombres
Construcción,38009,38,20210101_38009_D01_S003,Breña Baja,2,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38009,38,20210101_38009_D01_S003,Breña Baja,18,2021,Santa Cruz de Tenerife,Hombres
Construcción,38009,38,20210101_38009_D01_S004,Breña Baja,3,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38009,38,20210101_38009_D01_S004,Breña Baja,21,2021,Santa Cruz de Tenerife,Hombres
Construcción,38009,38,20220101_38009_D01_S001,Breña Baja,4,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38009,38,20220101_38009_D01_S001,Breña Baja,50,2022,Santa Cruz de Tenerife,Hombres
Construcción,38009,38,20220101_38009_D01_S002,Breña Baja,7,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38009,38,20220101_38009_D01_S002,Breña Baja,58,2022,Santa Cruz de Tenerife,Hombres
Construcción,38009,38,20220101_38009_D01_S003,Breña Baja,2,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38009,38,20220101_38009_D01_S003,Breña Baja,20,2022,Santa Cruz de Tenerife,Hombres
Construcción,38009,38,20220101_38009_D01_S004,Breña Baja,3,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38009,38,20220101_38009_D01_S004,Breña Baja,24,2022,Santa Cruz de Tenerife,Hombres
Construcción,38009,38,20230101_38009_D01_S001,Breña Baja,2,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38009,38,20230101_38009_D01_S001,Breña Baja,59,2023,Santa Cruz de Tenerife,Hombres
Construcción,38009,38,20230101_38009_D01_S002,Breña Baja,7,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38009,38,20230101_38009_D01_S002,Breña Baja,64,2023,Santa Cruz de Tenerife,Hombres
Construcción,38009,38,20230101_38009_D01_S003,Breña Baja,2,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38009,38,20230101_38009_D01_S003,Breña Baja,18,2023,Santa Cruz de Tenerife,Hombres
Construcción,38009,38,20230101_38009_D01_S004,Breña Baja,4,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38009,38,20230101_38009_D01_S004,Breña Baja,31,2023,Santa Cruz de Tenerife,Hombres
Construcción,38010,38,20210101_38010_D01_S001,Buenavista del Norte,2,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38010,38,20210101_38010_D01_S001,Buenavista del Norte,16,2021,Santa Cruz de Tenerife,Hombres
Construcción,38010,38,20210101_38010_D01_S002,Buenavista del Norte,2,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38010,38,20210101_38010_D01_S002,Buenavista del Norte,20,2021,Santa Cruz de Tenerife,Hombres
Construcción,38010,38,20210101_38010_D01_S003,Buenavista del Norte,2,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38010,38,20210101_38010_D01_S003,Buenavista del Norte,13,2021,Santa Cruz de Tenerife,Hombres
Construcción,38010,38,20210101_38010_D01_S004,Buenavista del Norte,3,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38010,38,20210101_38010_D01_S004,Buenavista del Norte,20,2021,Santa Cruz de Tenerife,Hombres
Construcción,38010,38,20220101_38010_D01_S001,Buenavista del Norte,1,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38010,38,20220101_38010_D01_S001,Buenavista del Norte,15,2022,Santa Cruz de Tenerife,Hombres
Construcción,38010,38,20220101_38010_D01_S002,Buenavista del Norte,1,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38010,38,20220101_38010_D01_S002,Buenavista del Norte,22,2022,Santa Cruz de Tenerife,Hombres
Construcción,38010,38,20220101_38010_D01_S003,Buenavista del Norte,3,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38010,38,20220101_38010_D01_S003,Buenavista del Norte,12,2022,Santa Cruz de Tenerife,Hombres
Construcción,38010,38,20220101_38010_D01_S004,Buenavista del Norte,2,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38010,38,20220101_38010_D01_S004,Buenavista del Norte,24,2022,Santa Cruz de Tenerife,Hombres
Construcción,38010,38,20230101_38010_D01_S001,Buenavista del Norte,1,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38010,38,20230101_38010_D01_S001,Buenavista del Norte,21,2023,Santa Cruz de Tenerife,Hombres
Construcción,38010,38,20230101_38010_D01_S002,Buenavista del Norte,1,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38010,38,20230101_38010_D01_S002,Buenavista del Norte,27,2023,Santa Cruz de Tenerife,Hombres
Construcción,38010,38,20230101_38010_D01_S003,Buenavista del Norte,1,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38010,38,20230101_38010_D01_S003,Buenavista del Norte,18,2023,Santa Cruz de Tenerife,Hombres
Construcción,38010,38,20230101_38010_D01_S004,Buenavista del Norte,2,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38010,38,20230101_38010_D01_S004,Buenavista del Norte,24,2023,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20210101_38011_D01_S001,Candelaria,3,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20210101_38011_D01_S001,Candelaria,38,2021,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20210101_38011_D01_S002,Candelaria,3,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20210101_38011_D01_S002,Candelaria,24,2021,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20210101_38011_D01_S003,Candelaria,9,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20210101_38011_D01_S003,Candelaria,58,2021,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20210101_38011_D01_S004,Candelaria,3,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20210101_38011_D01_S004,Candelaria,18,2021,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20210101_38011_D01_S005,Candelaria,6,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20210101_38011_D01_S005,Candelaria,17,2021,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20210101_38011_D01_S006,Candelaria,9,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20210101_38011_D01_S006,Candelaria,30,2021,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20210101_38011_D01_S007,Candelaria,6,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20210101_38011_D01_S007,Candelaria,33,2021,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20210101_38011_D01_S008,Candelaria,3,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20210101_38011_D01_S008,Candelaria,14,2021,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20210101_38011_D01_S009,Candelaria,7,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20210101_38011_D01_S009,Candelaria,15,2021,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20210101_38011_D01_S010,Candelaria,1,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20210101_38011_D01_S010,Candelaria,26,2021,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20210101_38011_D01_S011,Candelaria,3,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20210101_38011_D01_S011,Candelaria,27,2021,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20210101_38011_D01_S012,Candelaria,5,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20210101_38011_D01_S012,Candelaria,21,2021,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20210101_38011_D02_S001,Candelaria,7,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20210101_38011_D02_S001,Candelaria,31,2021,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20210101_38011_D02_S002,Candelaria,7,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20210101_38011_D02_S002,Candelaria,27,2021,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20210101_38011_D02_S003,Candelaria,4,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20210101_38011_D02_S003,Candelaria,55,2021,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20210101_38011_D02_S004,Candelaria,2,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20210101_38011_D02_S004,Candelaria,48,2021,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20210101_38011_D02_S005,Candelaria,13,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20210101_38011_D02_S005,Candelaria,26,2021,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20220101_38011_D01_S001,Candelaria,3,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20220101_38011_D01_S001,Candelaria,37,2022,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20220101_38011_D01_S002,Candelaria,3,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20220101_38011_D01_S002,Candelaria,27,2022,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20220101_38011_D01_S003,Candelaria,8,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20220101_38011_D01_S003,Candelaria,56,2022,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20220101_38011_D01_S004,Candelaria,3,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20220101_38011_D01_S004,Candelaria,20,2022,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20220101_38011_D01_S005,Candelaria,5,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20220101_38011_D01_S005,Candelaria,16,2022,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20220101_38011_D01_S006,Candelaria,9,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20220101_38011_D01_S006,Candelaria,33,2022,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20220101_38011_D01_S007,Candelaria,5,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20220101_38011_D01_S007,Candelaria,39,2022,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20220101_38011_D01_S008,Candelaria,1,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20220101_38011_D01_S008,Candelaria,14,2022,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20220101_38011_D01_S009,Candelaria,7,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20220101_38011_D01_S009,Candelaria,15,2022,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20220101_38011_D01_S010,Candelaria,1,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20220101_38011_D01_S010,Candelaria,22,2022,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20220101_38011_D01_S011,Candelaria,1,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20220101_38011_D01_S011,Candelaria,30,2022,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20220101_38011_D01_S012,Candelaria,5,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20220101_38011_D01_S012,Candelaria,22,2022,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20220101_38011_D02_S001,Candelaria,7,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20220101_38011_D02_S001,Candelaria,33,2022,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20220101_38011_D02_S002,Candelaria,6,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20220101_38011_D02_S002,Candelaria,32,2022,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20220101_38011_D02_S003,Candelaria,5,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20220101_38011_D02_S003,Candelaria,56,2022,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20220101_38011_D02_S004,Candelaria,1,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20220101_38011_D02_S004,Candelaria,44,2022,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20220101_38011_D02_S005,Candelaria,11,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20220101_38011_D02_S005,Candelaria,27,2022,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20230101_38011_D01_S001,Candelaria,4,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20230101_38011_D01_S001,Candelaria,39,2023,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20230101_38011_D01_S002,Candelaria,5,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20230101_38011_D01_S002,Candelaria,26,2023,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20230101_38011_D01_S003,Candelaria,8,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20230101_38011_D01_S003,Candelaria,60,2023,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20230101_38011_D01_S004,Candelaria,5,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20230101_38011_D01_S004,Candelaria,17,2023,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20230101_38011_D01_S005,Candelaria,5,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20230101_38011_D01_S005,Candelaria,22,2023,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20230101_38011_D01_S006,Candelaria,9,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20230101_38011_D01_S006,Candelaria,32,2023,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20230101_38011_D01_S007,Candelaria,5,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20230101_38011_D01_S007,Candelaria,43,2023,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20230101_38011_D01_S008,Candelaria,3,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20230101_38011_D01_S008,Candelaria,15,2023,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20230101_38011_D01_S009,Candelaria,8,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20230101_38011_D01_S009,Candelaria,24,2023,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20230101_38011_D01_S010,Candelaria,1,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20230101_38011_D01_S010,Candelaria,26,2023,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20230101_38011_D01_S011,Candelaria,3,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20230101_38011_D01_S011,Candelaria,30,2023,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20230101_38011_D01_S012,Candelaria,6,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20230101_38011_D01_S012,Candelaria,28,2023,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20230101_38011_D02_S001,Candelaria,5,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20230101_38011_D02_S001,Candelaria,41,2023,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20230101_38011_D02_S002,Candelaria,7,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20230101_38011_D02_S002,Candelaria,33,2023,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20230101_38011_D02_S003,Candelaria,4,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20230101_38011_D02_S003,Candelaria,61,2023,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20230101_38011_D02_S004,Candelaria,1,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20230101_38011_D02_S004,Candelaria,49,2023,Santa Cruz de Tenerife,Hombres
Construcción,38011,38,20230101_38011_D02_S005,Candelaria,12,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38011,38,20230101_38011_D02_S005,Candelaria,25,2023,Santa Cruz de Tenerife,Hombres
Construcción,38012,38,20210101_38012_D01_S001,Fasnia,6,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38012,38,20210101_38012_D01_S001,Fasnia,44,2021,Santa Cruz de Tenerife,Hombres
Construcción,38012,38,20210101_38012_D01_S002,Fasnia,5,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38012,38,20210101_38012_D01_S002,Fasnia,30,2021,Santa Cruz de Tenerife,Hombres
Construcción,38012,38,20220101_38012_D01_S001,Fasnia,5,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38012,38,20220101_38012_D01_S001,Fasnia,43,2022,Santa Cruz de Tenerife,Hombres
Construcción,38012,38,20220101_38012_D01_S002,Fasnia,6,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38012,38,20220101_38012_D01_S002,Fasnia,25,2022,Santa Cruz de Tenerife,Hombres
Construcción,38012,38,20230101_38012_D01_S001,Fasnia,4,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38012,38,20230101_38012_D01_S001,Fasnia,41,2023,Santa Cruz de Tenerife,Hombres
Construcción,38012,38,20230101_38012_D01_S002,Fasnia,3,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38012,38,20230101_38012_D01_S002,Fasnia,35,2023,Santa Cruz de Tenerife,Hombres
Construcción,38013,38,20210101_38013_D01_S001,Frontera,4,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38013,38,20210101_38013_D01_S001,Frontera,64,2021,Santa Cruz de Tenerife,Hombres
Construcción,38013,38,20210101_38013_D01_S002,Frontera,4,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38013,38,20210101_38013_D01_S002,Frontera,52,2021,Santa Cruz de Tenerife,Hombres
Construcción,38013,38,20220101_38013_D01_S001,Frontera,5,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38013,38,20220101_38013_D01_S001,Frontera,64,2022,Santa Cruz de Tenerife,Hombres
Construcción,38013,38,20220101_38013_D01_S002,Frontera,3,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38013,38,20220101_38013_D01_S002,Frontera,52,2022,Santa Cruz de Tenerife,Hombres
Construcción,38013,38,20230101_38013_D01_S001,Frontera,6,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38013,38,20230101_38013_D01_S001,Frontera,73,2023,Santa Cruz de Tenerife,Hombres
Construcción,38013,38,20230101_38013_D01_S002,Frontera,5,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38013,38,20230101_38013_D01_S002,Frontera,53,2023,Santa Cruz de Tenerife,Hombres
Construcción,38014,38,20210101_38014_D01_S001,Fuencaliente de la Palma,2,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38014,38,20210101_38014_D01_S001,Fuencaliente de la Palma,21,2021,Santa Cruz de Tenerife,Hombres
Construcción,38014,38,20210101_38014_D01_S002,Fuencaliente de la Palma,3,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38014,38,20210101_38014_D01_S002,Fuencaliente de la Palma,18,2021,Santa Cruz de Tenerife,Hombres
Construcción,38014,38,20220101_38014_D01_S001,Fuencaliente de la Palma,3,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38014,38,20220101_38014_D01_S001,Fuencaliente de la Palma,21,2022,Santa Cruz de Tenerife,Hombres
Construcción,38014,38,20220101_38014_D01_S002,Fuencaliente de la Palma,3,2022,Santa Cruz de Tenerife,Mujeres
Construcción,38014,38,20220101_38014_D01_S002,Fuencaliente de la Palma,25,2022,Santa Cruz de Tenerife,Hombres
Construcción,38014,38,20230101_38014_D01_S001,Fuencaliente de la Palma,2,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38014,38,20230101_38014_D01_S001,Fuencaliente de la Palma,35,2023,Santa Cruz de Tenerife,Hombres
Construcción,38014,38,20230101_38014_D01_S002,Fuencaliente de la Palma,2,2023,Santa Cruz de Tenerife,Mujeres
Construcción,38014,38,20230101_38014_D01_S002,Fuencaliente de la Palma,32,2023,Santa Cruz de Tenerife,Hombres
Construcción,38015,38,20210101_38015_D01_S001,Garachico,3,2021,Santa Cruz de Tenerife,Mujeres
Construcción,38015,38,20210101_38015_D01_S001,Garachico,32,2021,Santa Cruz de Tenerife,Hombres
Construcción,38015,38,20210101_38015_D01_S002,Garachico,1,2021,Santa Cruz de Tenerife,Mujeres
