año,MEDIDAS_CODE,MEDIDAS#es,TERRITORIO_CODE,distrito,seccion,municipio,OBS_VALUE
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D01_S022,01,022, San Cristóbal de La Laguna,36352
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D01_S023,01,023, San Cristóbal de La Laguna,37763
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D01_S024,01,024, San Cristóbal de La Laguna,26737
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D01_S025,01,025, San Cristóbal de La Laguna,41784
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D01_S026,01,026, San Cristóbal de La Laguna,52248
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D01_S027,01,027, San Cristóbal de La Laguna,35250
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D01_S028,01,028, San Cristóbal de La Laguna,47995
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D01_S029,01,029, San Cristóbal de La Laguna,54723
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D01_S030,01,030, San Cristóbal de La Laguna,85263
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D01_S031,01,031, San Cristóbal de La Laguna,70288
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D01_S032,01,032, San Cristóbal de La Laguna,28233
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D01_S033,01,033, San Cristóbal de La Laguna,49104
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S001,02,001, San Cristóbal de La Laguna,26977
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S002,02,002, San Cristóbal de La Laguna,24943
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S003,02,003, San Cristóbal de La Laguna,37055
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S004,02,004, San Cristóbal de La Laguna,31166
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S005,02,005, San Cristóbal de La Laguna,34140
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S006,02,006, San Cristóbal de La Laguna,38325
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S007,02,007, San Cristóbal de La Laguna,29926
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S008,02,008, San Cristóbal de La Laguna,25563
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S009,02,009, San Cristóbal de La Laguna,29968
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S010,02,010, San Cristóbal de La Laguna,26359
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S011,02,011, San Cristóbal de La Laguna,48797
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S012,02,012, San Cristóbal de La Laguna,38800
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S013,02,013, San Cristóbal de La Laguna,31724
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S014,02,014, San Cristóbal de La Laguna,38207
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S015,02,015, San Cristóbal de La Laguna,28504
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S016,02,016, San Cristóbal de La Laguna,26934
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S017,02,017, San Cristóbal de La Laguna,30023
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S018,02,018, San Cristóbal de La Laguna,27748
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S019,02,019, San Cristóbal de La Laguna,30399
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S020,02,020, San Cristóbal de La Laguna,30525
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S021,02,021, San Cristóbal de La Laguna,51907
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S022,02,022, San Cristóbal de La Laguna,32350
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S023,02,023, San Cristóbal de La Laguna,37283
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S024,02,024, San Cristóbal de La Laguna,32421
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S001,03,001, San Cristóbal de La Laguna,26566
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S002,03,002, San Cristóbal de La Laguna,44475
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S003,03,003, San Cristóbal de La Laguna,45021
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S004,03,004, San Cristóbal de La Laguna,27429
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S005,03,005, San Cristóbal de La Laguna,27090
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S006,03,006, San Cristóbal de La Laguna,59182
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S007,03,007, San Cristóbal de La Laguna,26272
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S008,03,008, San Cristóbal de La Laguna,28130
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S009,03,009, San Cristóbal de La Laguna,26336
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S010,03,010, San Cristóbal de La Laguna,24042
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S011,03,011, San Cristóbal de La Laguna,23077
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S012,03,012, San Cristóbal de La Laguna,25438
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S013,03,013, San Cristóbal de La Laguna,25216
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S014,03,014, San Cristóbal de La Laguna,26169
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S015,03,015, San Cristóbal de La Laguna,23970
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S016,03,016, San Cristóbal de La Laguna,27705
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S017,03,017, San Cristóbal de La Laguna,23940
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S018,03,018, San Cristóbal de La Laguna,27353
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S019,03,019, San Cristóbal de La Laguna,35785
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S020,03,020, San Cristóbal de La Laguna,32138
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S021,03,021, San Cristóbal de La Laguna,34655
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S022,03,022, San Cristóbal de La Laguna,82009
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S023,03,023, San Cristóbal de La Laguna,24377
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S024,03,024, San Cristóbal de La Laguna,28869
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S025,03,025, San Cristóbal de La Laguna,46368
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S026,03,026, San Cristóbal de La Laguna,58267
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S027,03,027, San Cristóbal de La Laguna,
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S028,03,028, San Cristóbal de La Laguna,
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S029,03,029, San Cristóbal de La Laguna,
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D04_S001,04,001, San Cristóbal de La Laguna,36926
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D04_S002,04,002, San Cristóbal de La Laguna,37850
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D04_S003,04,003, San Cristóbal de La Laguna,44814
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D04_S004,04,004, San Cristóbal de La Laguna,44711
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D04_S005,04,005, San Cristóbal de La Laguna,59313
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D04_S006,04,006, San Cristóbal de La Laguna,38752
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D04_S007,04,007, San Cristóbal de La Laguna,48001
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D05_S001,05,001, San Cristóbal de La Laguna,33503
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D05_S002,05,002, San Cristóbal de La Laguna,31887
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D05_S003,05,003, San Cristóbal de La Laguna,37954
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D05_S004,05,004, San Cristóbal de La Laguna,36746
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D05_S005,05,005, San Cristóbal de La Laguna,34826
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D05_S006,05,006, San Cristóbal de La Laguna,41769
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D05_S007,05,007, San Cristóbal de La Laguna,32086
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D05_S008,05,008, San Cristóbal de La Laguna,29507
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D05_S009,05,009, San Cristóbal de La Laguna,33515
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D05_S010,05,010, San Cristóbal de La Laguna,35156
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D05_S011,05,011, San Cristóbal de La Laguna,33926
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D05_S012,05,012, San Cristóbal de La Laguna,33389
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D05_S013,05,013, San Cristóbal de La Laguna,29500
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D05_S014,05,014, San Cristóbal de La Laguna,31671
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D06_S001,06,001, San Cristóbal de La Laguna,44246
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D06_S002,06,002, San Cristóbal de La Laguna,70035
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D06_S003,06,003, San Cristóbal de La Laguna,37872
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D06_S004,06,004, San Cristóbal de La Laguna,34095
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38024_D01_S001,01,001, Los Llanos de Aridane,39318
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38024_D01_S002,01,002, Los Llanos de Aridane,32914
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38024_D01_S003,01,003, Los Llanos de Aridane,30067
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38024_D01_S004,01,004, Los Llanos de Aridane,32738
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38024_D01_S005,01,005, Los Llanos de Aridane,38583
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38024_D01_S006,01,006, Los Llanos de Aridane,35262
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38024_D01_S007,01,007, Los Llanos de Aridane,27106
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38024_D01_S008,01,008, Los Llanos de Aridane,34531
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38024_D02_S001,02,001, Los Llanos de Aridane,32264
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38024_D02_S002,02,002, Los Llanos de Aridane,30963
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38024_D03_S001,03,001, Los Llanos de Aridane,30976
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38024_D03_S002,03,002, Los Llanos de Aridane,28561
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38024_D03_S003,03,003, Los Llanos de Aridane,33845
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38025_D01_S001,01,001, La Matanza de Acentejo,33971
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38025_D01_S002,01,002, La Matanza de Acentejo,33527
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38025_D01_S003,01,003, La Matanza de Acentejo,34090
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38025_D01_S004,01,004, La Matanza de Acentejo,36970
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38025_D01_S005,01,005, La Matanza de Acentejo,30026
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D01_S001,01,001, La Orotava,44651
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D01_S002,01,002, La Orotava,47126
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D01_S004,01,004, La Orotava,37055
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D02_S001,02,001, La Orotava,30705
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D02_S002,02,002, La Orotava,29633
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D02_S003,02,003, La Orotava,33972
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D02_S004,02,004, La Orotava,30832
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D03_S001,03,001, La Orotava,29934
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D03_S002,03,002, La Orotava,32028
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D03_S003,03,003, La Orotava,46032
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D03_S004,03,004, La Orotava,32934
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D03_S005,03,005, La Orotava,29271
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D03_S006,03,006, La Orotava,36830
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D03_S007,03,007, La Orotava,32050
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D04_S001,04,001, La Orotava,44158
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D04_S002,04,002, La Orotava,37402
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D04_S003,04,003, La Orotava,48167
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D04_S004,04,004, La Orotava,29203
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D04_S005,04,005, La Orotava,43667
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D05_S001,05,001, La Orotava,30565
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D05_S002,05,002, La Orotava,31020
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D05_S003,05,003, La Orotava,29591
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D05_S004,05,004, La Orotava,22409
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D05_S005,05,005, La Orotava,30050
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D06_S001,06,001, La Orotava,26503
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D06_S002,06,002, La Orotava,26617
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D06_S003,06,003, La Orotava,26649
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D06_S004,06,004, La Orotava,30136
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38027_D01_S001,01,001, El Paso,35370
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38027_D02_S001,02,001, El Paso,35386
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38027_D03_S001,03,001, El Paso,38049
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38027_D03_S002,03,002, El Paso,34559
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38027_D04_S001,04,001, El Paso,34775
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38028_D01_S001,01,001, Puerto de La Cruz,25978
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38028_D01_S002,01,002, Puerto de La Cruz,24158
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38028_D01_S003,01,003, Puerto de La Cruz,38304
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38028_D01_S004,01,004, Puerto de La Cruz,43518
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38028_D02_S001,02,001, Puerto de La Cruz,31693
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38028_D02_S002,02,002, Puerto de La Cruz,29032
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38028_D02_S003,02,003, Puerto de La Cruz,38343
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38028_D02_S004,02,004, Puerto de La Cruz,36818
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38028_D02_S005,02,005, Puerto de La Cruz,35444
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38028_D03_S001,03,001, Puerto de La Cruz,30969
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38028_D03_S002,03,002, Puerto de La Cruz,28347
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38028_D03_S003,03,003, Puerto de La Cruz,24463
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38028_D03_S004,03,004, Puerto de La Cruz,28393
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38028_D03_S005,03,005, Puerto de La Cruz,30286
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38028_D03_S006,03,006, Puerto de La Cruz,26775
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38028_D04_S001,04,001, Puerto de La Cruz,31796
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38028_D04_S002,04,002, Puerto de La Cruz,27493
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38028_D04_S003,04,003, Puerto de La Cruz,31012
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38028_D04_S004,04,004, Puerto de La Cruz,33631
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38028_D04_S005,04,005, Puerto de La Cruz,26271
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38029_D01_S001,01,001, Puntagorda,24503
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38029_D01_S002,01,002, Puntagorda,28245
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38030_D01_S001,01,001, Puntallana,35297
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38030_D01_S002,01,002, Puntallana,36965
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D01_S001,01,001, Los Realejos,29809
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D01_S002,01,002, Los Realejos,37453
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D01_S003,01,003, Los Realejos,31942
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D01_S004,01,004, Los Realejos,30184
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D01_S005,01,005, Los Realejos,30798
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D01_S006,01,006, Los Realejos,29525
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D01_S007,01,007, Los Realejos,29218
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D01_S008,01,008, Los Realejos,32759
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D02_S001,02,001, Los Realejos,30915
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D02_S002,02,002, Los Realejos,35321
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D02_S003,02,003, Los Realejos,30327
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D03_S001,03,001, Los Realejos,30883
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D03_S002,03,002, Los Realejos,32223
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D03_S003,03,003, Los Realejos,27245
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D03_S004,03,004, Los Realejos,35484
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D03_S005,03,005, Los Realejos,30733
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D04_S001,04,001, Los Realejos,27281
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D04_S002,04,002, Los Realejos,35063
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D04_S003,04,003, Los Realejos,41719
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D04_S004,04,004, Los Realejos,26236
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D05_S001,05,001, Los Realejos,31839
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D05_S002,05,002, Los Realejos,29851
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D05_S003,05,003, Los Realejos,29562
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D06_S001,06,001, Los Realejos,31384
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D06_S002,06,002, Los Realejos,32151
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38032_D01_S001,01,001, El Rosario,43289
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38032_D01_S002,01,002, El Rosario,38462
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38032_D01_S003,01,003, El Rosario,43559
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38032_D01_S004,01,004, El Rosario,46709
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38032_D01_S005,01,005, El Rosario,35348
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38032_D01_S006,01,006, El Rosario,56077
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38032_D01_S007,01,007, El Rosario,43197
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38032_D01_S008,01,008, El Rosario,62105
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38032_D01_S009,01,009, El Rosario,46169
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38032_D01_S010,01,010, El Rosario,40938
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38032_D01_S011,01,011, El Rosario,59218
